user_id,item_id,label,user_baskets_count,user_avg_basket_size,user_days_since_last_basket,item_global_count,item_global_rank_pct,item_global_count_before_target,item_global_days_since_last_purchase,item_global_count_last_30d,item_global_count_last_90d,item_global_recent_share_90d,item_global_recency_over_mean_gap,item_global_is_stale_90d,ui_count_total,ui_repeat_rate,ui_in_last_basket,ui_count_last_3,ui_count_last_5,ui_days_since_last_purchase,ui_mean_gap_days,ui_recency_over_gap,ui_gap_std_days,ui_last_gap_days,ui_days_since_last_purchase_minus_mean_gap,ui_abs_recency_minus_mean_gap,ui_count_last_30d,ui_count_last_60d,ui_cooc_last_basket_sum,ui_cooc_last_basket_max,query_id,target_ts,raw_score,shap_bias
16347,761,1,22,7.5,12.04167824074074,601,0.9331983805668016,558,0.040949074074074075,36,115,0.2060931899641577,0.07445669512604229,0,5,0.22727272727272727,1,2,2,12.04167824074074,53.76046875,0.22398759759215717,50.37191331696559,15.000023148148149,-41.718790509259264,41.718790509259264,2,2,20.0,3.0,8135,1970-11-03 09:00:23,0.5216604130509727,-0.909910290536332
16631,8034,0,33,21.606060606060606,29.66667824074074,114,0.7350427350427351,113,7.541296296296296,6,19,0.168141592920354,2.5402200590367467,0,3,0.09090909090909091,0,0,0,150.83350694444445,58.43757523148148,2.5811048173536717,45.854230324074074,104.29180555555556,92.39593171296298,92.39593171296298,0,0,20.0,3.0,8271,1970-12-07 10:00:34,-1.0271543437742428,-0.909910290536332
2327,1306,0,67,9.208955223880597,1.2916782407407408,6846,0.9965512070775229,5806,0.00024305555555555555,496,1501,0.25852566310713054,0.005048042750087948,0,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1166,1970-10-07 13:01:08,-1.3126687838700073,-0.909910290536332
14780,13,0,40,9.575,3.291678240740741,14069,0.9989128804918279,13921,0.08325231481481482,498,2233,0.16040514330867037,3.3614262674531594,0,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,7367,1970-12-11 20:00:41,-1.311162303151383,-0.909910290536332
14913,1774,0,4,10.0,4.000011574074074,1344,0.9721847353426301,507,0.08329861111111111,151,507,1.0,0.5174308233060432,0,1,0.25,1,1,1,4.000011574074074,0.0,0.0,0.0,0.0,0.0,0.0,1,1,13.0,1.0,7426,1970-03-23 15:00:05,0.16980815692001214,-0.909910290536332
15796,147,1,90,10.911111111111111,1.875011574074074,2550,0.9876293297345929,2548,0.7085532407407408,72,339,0.13304552590266877,5.030472140187622,0,22,0.24444444444444444,0,1,1,3.875023148148148,15.091314484126986,0.2567717445835411,8.23123830374875,7.8333912037037035,-11.216291335978838,11.216291335978838,3,8,66.0,18.0,7858,1970-12-26 11:01:31,0.40345301765386055,-0.909910290536332
18106,7974,1,19,6.578947368421052,18.833344907407408,422,0.9063952616584195,354,0.8332638888888889,33,121,0.3418079096045198,1.126440891403713,0,1,0.05263157894736842,0,0,0,60.87506944444444,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,9014,1970-09-20 08:00:20,-0.7124316469834636,-0.909910290536332
12909,35,0,39,17.333333333333332,8.04167824074074,12638,0.9986504723346828,12325,0.041180555555555554,891,3135,0.25436105476673426,1.4765489166834622,0,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,6422,1970-12-10 18:00:40,-1.2838540186500937,-0.909910290536332
8135,1222,0,42,8.380952380952381,7.750011574074074,826,0.9521667416404258,825,2.124351851851852,20,101,0.12242424242424242,4.858451943337051,0,1,0.023809523809523808,0,0,1,20.12505787037037,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,4053,1970-12-29 11:00:43,-0.6183143369408073,-0.909910290536332
3391,687,0,12,3.0833333333333335,7.54167824074074,10620,0.9981256560203928,6582,0.04165509259259259,934,2963,0.4501671224551808,1.5498441723606609,0,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1709,1970-06-26 22:00:13,-1.283065210091484,-0.909910290536332
18244,1931,0,37,9.891891891891891,7.750011574074074,94,0.6994301994301995,93,14.874618055555555,3,6,0.06451612903225806,4.0067186215965425,0,1,0.02702702702702703,0,0,0,235.66693287037037,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,9080,1970-12-23 12:00:38,-1.1677329886767822,-0.909910290536332
11336,1054,0,19,4.7894736842105265,20.79167824074074,7941,0.9973009446693657,7104,0.04146990740740741,530,1718,0.24183558558558557,0.9798192128602048,0,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5637,1970-10-28 16:00:20,-1.3126687838700073,-0.909910290536332
5432,10150,0,15,22.466666666666665,14.958344907407408,393,0.8993102414155045,310,0.04101851851851852,27,92,0.2967741935483871,0.05922744588930202,0,8,0.5333333333333333,1,2,2,14.958344907407408,27.142878637566138,0.5510964812223285,22.25194557669043,15.000011574074074,-12.18453373015873,12.18453373015873,2,2,99.0,8.0,2720,1970-08-03 11:00:16,0.5448681767702072,-0.909910290536332
7957,20,1,28,13.071428571428571,6.958344907407407,46566,0.9998875393612235,45480,0.040983796296296296,2224,8455,0.18590589270008795,5.490213664385779,0,16,0.5714285714285714,0,0,1,42.1250462962963,19.505573302469134,2.1596415364507053,15.47044476403035,31.87502314814815,22.619472993827163,22.619472993827163,0,1,59.0,15.0,3956,1970-12-06 12:00:29,0.4213346846300062,-0.909910290536332
14131,781,0,20,5.05,1.1666782407407408,7172,0.9968136152346678,2056,0.04172453703703704,701,2056,1.0,1.062387792198754,0,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,7034,1970-03-22 18:00:21,-1.293530038590449,-0.909910290536332
4987,6215,0,34,13.294117647058824,5.708344907407407,499,0.920415354625881,499,2.416076388888889,12,48,0.09619238476953908,3.3368235343736226,0,3,0.08823529411764706,0,0,0,110.75011574074074,85.93760416666666,1.2887270574352168,57.895891203703705,143.83349537037037,24.81251157407408,24.81251157407408,0,0,20.0,2.0,2497,1970-12-30 08:00:35,-0.920270611890978,-0.909910290536332
1794,51,0,31,8.483870967741936,30.250011574074072,90532,1.0,85270,2.3148148148148147e-05,5295,17580,0.20616864078808492,0.006252166214984655,0,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,906,1970-11-12 15:00:32,-0.9782517959487005,-0.909910290536332
15891,781,0,78,10.435897435897436,2.0000115740740743,7172,0.9968136152346678,7172,1.0836342592592592,221,1141,0.1590909090909091,21.316264752815513,0,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,7900,1971-01-01 15:01:19,-1.3126687838700073,-0.909910290536332
18879,3119,1,43,13.790697674418604,7.000011574074074,1135,0.9657369920527815,1135,5.082939814814814,45,180,0.15859030837004406,16.096922964557734,0,14,0.32558139534883723,0,2,2,14.625023148148149,16.185925035612534,0.9035642458475457,11.961212052753172,7.41667824074074,-1.5609018874643859,1.5609018874643859,2,3,85.0,13.0,9413,1970-12-30 10:00:44,0.6077256811187981,-0.909910290536332
13975,2561,1,27,8.814814814814815,11.66667824074074,3723,0.9924651372019793,3447,0.1245949074074074,249,873,0.25326370757180156,1.4309757945480546,0,4,0.14814814814814814,0,0,1,36.0000462962963,71.63895833333333,0.5025205158454351,50.28272697277212,27.541689814814816,-35.63891203703704,35.63891203703704,0,1,3.0,2.0,6960,1970-10-28 10:00:28,0.1769315892120346,-0.909910290536332
8881,1393,0,11,22.727272727272727,7.91667824074074,5563,0.9956140350877193,2198,4.6296296296296294e-05,607,1856,0.8444040036396724,0.0010218081877181393,0,1,0.09090909090909091,0,0,1,26.95837962962963,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2.0,1.0,4407,1970-04-10 14:00:12,-0.6133696297516361,-0.909910290536332
4495,21203,0,62,11.064516129032258,2.0833449074074073,64,0.6174463937621832,64,16.79167824074074,1,8,0.125,3.2755723804644337,0,1,0.016129032258064516,0,0,0,106.45863425925926,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,1.0,2250,1970-12-15 10:01:03,-1.2241960985444331,-0.909910290536332
8737,372,0,90,7.666666666666667,1.750011574074074,29052,0.9997750787224472,21312,0.0001273148148148148,2318,7164,0.33614864864864863,0.01162935159732803,0,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4338,1970-08-22 07:01:31,-1.0611893876876004,-0.909910290536332
10449,510,1,23,13.130434782608695,14.625011574074074,246,0.8503523766681662,242,1.0830208333333333,15,36,0.1487603305785124,0.7784493422564805,0,12,0.5217391304347826,1,2,3,14.625011574074074,26.45835542929293,0.5527558813380455,15.26900336301375,26.12502314814815,-11.833343855218855,11.833343855218855,1,2,40.0,9.0,5183,1970-12-03 09:00:24,0.8222401797977966,-0.909910290536332
10914,419,0,23,9.130434782608695,23.91667824074074,3805,0.9927650322387165,3590,0.08255787037037036,254,875,0.24373259052924792,0.9136805217148037,0,2,0.08695652173913043,0,0,0,106.00006944444445,49.041724537037034,2.161426223182499,0.0,49.041724537037034,56.958344907407415,56.958344907407415,0,0,0.0,0.0,5416,1970-11-21 09:00:24,-0.5792845508747163,-0.909910290536332
15247,11463,1,20,10.7,0.7083449074074074,1422,0.9736092367671315,143,0.7083449074074074,57,143,1.0,1.269207520966425,0,2,0.1,1,1,1,0.7083449074074074,34.33340277777778,0.020631363340014818,0.0,34.33340277777778,-33.62505787037037,33.62505787037037,1,2,15.0,2.0,7587,1970-03-22 10:00:21,0.05362919475551786,-0.909910290536332
12728,66,0,13,9.846153846153847,24.79167824074074,6473,0.9962138251611936,4009,0.33314814814814814,558,1845,0.460214517335994,7.721913181007621,0,1,0.07692307692307693,0,0,1,71.66672453703704,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,6335,1970-06-23 06:00:14,-0.4671727463747818,-0.909910290536332
19607,10796,0,48,17.145833333333332,4.000011574074074,42,0.5169440695756485,34,6.916898148148148,4,13,0.38235294117647056,0.8907603506987487,0,4,0.08333333333333333,0,0,0,60.16685185185185,37.16675540123457,1.618835198346458,11.769080744806088,44.79184027777778,23.000096450617285,23.000096450617285,0,0,20.0,4.0,9803,1970-09-21 14:00:49,-0.9207259656350589,-0.909910290536332
9425,720,0,17,10.352941176470589,6.958344907407407,10591,0.9980506822612085,8163,0.041087962962962965,1079,3088,0.37829229449957125,1.2589592357259882,0,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4680,1970-09-24 10:00:18,-1.2838540186500937,-0.909910290536332
1,1306,0,52,8.057692307692308,8.16667824074074,6846,0.9965512070775229,6844,0.041944444444444444,253,1162,0.16978375219170075,0.7917009585809838,0,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,1970-12-29 15:00:53,-1.3126687838700073,-0.909910290536332
2431,956,1,39,7.410256410256411,8.958344907407408,232,0.8426675663517769,142,1.0831597222222222,23,63,0.44366197183098594,0.6926308782480863,0,1,0.02564102564102564,0,0,1,19.250046296296297,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,1219,1970-08-10 14:00:40,-0.5588092510015235,-0.909910290536332
1753,449,0,55,3.2181818181818183,2.9583449074074073,14759,0.9990253411306043,10199,3.472222222222222e-05,1262,3913,0.38366506520247085,0.001578401751751653,0,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,882,1970-08-13 08:00:56,-1.2614333624212057,-0.909910290536332
13485,42,1,5,11.0,0.16667824074074075,5669,0.9956890088469036,1069,0.04167824074074074,526,1069,1.0,0.7730089643726868,0,1,0.2,0,1,1,19.958368055555557,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2.0,1.0,6709,1970-02-27 15:00:06,-0.07218927891591087,-0.909910290536332
6343,4303,0,17,20.705882352941178,29.833344907407408,238,0.846116359274254,192,4.833125,13,56,0.2916666666666667,3.8093207005875924,0,4,0.23529411764705882,0,0,0,187.8751388888889,19.70835262345679,9.532767272759306,19.802529077305756,5.250011574074074,168.1667862654321,168.1667862654321,0,0,21.0,3.0,3166,1970-09-05 11:00:18,-0.82629167951588,-0.909910290536332
18128,603,0,98,6.775510204081633,3.0000115740740743,11814,0.9983130904183536,7768,0.042430555555555555,828,2507,0.3227342945417096,1.595906496001537,0,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,9024,1970-07-26 13:01:39,-1.3038209345049883,-0.909910290536332
8638,1919,0,40,6.825,30.16667824074074,1505,0.9751836857100015,1467,0.08299768518518519,63,231,0.1574642126789366,0.3627558426387282,0,1,0.025,0,0,0,186.04181712962964,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4292,1970-12-02 14:00:41,-1.1532371022967447,-0.909910290536332
1828,2500,1,75,14.16,4.708344907407407,1263,0.9698605488079173,1263,2.4586342592592594,33,194,0.1536025336500396,8.58210967872414,0,24,0.32,1,2,3,4.708344907407407,8.010890700483094,0.5877429968085163,3.984715821831292,7.041689814814815,-3.3025457930756863,3.3025457930756863,4,7,143.0,19.0,924,1970-12-31 05:01:16,0.8273812260885135,-0.909910290536332
8740,10,0,41,11.487804878048781,10.000011574074074,7355,0.9969635627530364,7145,0.0001388888888888889,325,1251,0.17508747375787265,0.003046333890738125,0,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4340,1970-11-22 17:00:42,-1.3126687838700073,-0.909910290536332
9267,231,0,5,6.6,12.958344907407408,14669,0.9989878542510121,4219,0.04138888888888889,1473,4219,1.0,2.0398423443340477,0,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4601,1970-03-27 15:00:06,-1.2070688805368335,-0.909910290536332
15773,3766,0,47,10.97872340425532,7.958344907407407,1239,0.96903583745689,1015,0.20813657407407407,85,262,0.258128078817734,0.7957889868107935,0,1,0.02127659574468085,0,0,0,252.00050925925925,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,1.0,7847,1970-09-23 17:00:48,-1.1727402083654443,-0.909910290536332
4647,5052,1,45,11.444444444444445,6.000011574074074,624,0.935635027740291,565,1.0000347222222221,49,136,0.2407079646017699,1.9103087233375171,0,8,0.17777777777777778,0,0,1,15.916712962962963,11.869082341269843,1.3410230467118045,11.464250960297004,5.083356481481482,4.04763062169312,4.04763062169312,2,2,34.0,7.0,2332,1970-10-24 14:00:46,0.26580096865327624,-0.909910290536332
5993,6825,0,20,10.55,29.79167824074074,39,0.4988379067326436,18,9.082835648148148,4,13,0.7222222222222222,0.9767474681832429,0,1,0.05,0,0,0,76.95841435185186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,3006,1970-06-17 12:00:21,-0.9874067040187856,-0.909910290536332
14962,8447,1,25,4.76,29.958344907407408,135,0.7647323436797121,134,2.1248263888888888,6,19,0.1417910447761194,0.805037054655709,0,7,0.28,0,0,0,93.9167361111111,24.506965663580246,3.832246611039268,14.86087629708295,55.958391203703705,69.40977044753086,69.40977044753086,0,0,0.0,0.0,7449,1970-12-20 13:00:26,0.16737517529303222,-0.909910290536332
15490,72,1,7,7.285714285714286,29.91667824074074,79268,0.9999625131204078,35566,1.1574074074074073e-05,6902,20959,0.589298768486757,0.0028261442367402377,0,1,0.14285714285714285,1,1,1,29.91667824074074,0.0,0.0,0.0,0.0,0.0,0.0,1,1,17.0,1.0,7704,1970-05-26 15:00:08,0.5481867607409384,-0.909910290536332
15658,4001,0,24,10.125,30.04167824074074,332,0.8840155945419104,244,2.333090277777778,22,78,0.319672131147541,2.527689154514599,0,1,0.041666666666666664,0,0,0,134.12512731481482,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,1.0,7785,1970-08-15 22:00:25,-1.0971825524049987,-0.909910290536332
4155,37,0,52,8.807692307692308,5.083344907407407,13984,0.9988753936122358,13250,6.944444444444444e-05,796,2971,0.22422641509433963,0.0028796676110133777,0,5,0.09615384615384616,0,1,1,5.833356481481482,19.750049189814813,0.29535908621887225,9.027508583079099,29.20837962962963,-13.916692708333333,13.916692708333333,1,3,6.0,5.0,2074,1970-11-16 12:00:53,0.31430325882282667,-0.909910290536332
1412,15661,1,10,7.9,5.91667824074074,47,0.5447218473534263,22,0.20832175925925925,6,21,0.9545454545454546,0.04872111789350876,0,2,0.2,1,1,1,5.91667824074074,22.458402777777778,0.263450535609558,0.0,22.458402777777778,-16.541724537037037,16.541724537037037,2,2,2.0,1.0,724,1970-04-01 14:00:11,0.21823410340389923,-0.909910290536332
6524,22856,1,99,22.818181818181817,3.8333449074074073,139,0.7689683610736242,135,3.8333449074074073,18,63,0.4666666666666667,1.6661700873690375,0,23,0.23232323232323232,1,3,4,3.8333449074074073,5.187518413299663,0.7389554314794429,9.890653866738589,1.9583449074074073,-1.3541735058922555,1.3541735058922555,9,18,337.0,22.0,3256,1970-11-26 10:01:40,1.049856658075826,-0.909910290536332
16067,389,1,31,10.838709677419354,12.125011574074074,6493,0.9962513120407858,6382,0.08283564814814814,315,1221,0.1913193356314635,1.547413652139891,0,1,0.03225806451612903,0,0,0,207.0002199074074,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,7995,1970-12-08 16:00:32,-1.0026706556417657,-0.909910290536332
13941,553,0,14,3.642857142857143,13.000011574074074,27052,0.9997001049632629,20764,0.04133101851851852,2236,7202,0.3468503178578309,3.3717230317079845,0,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,6946,1970-09-12 13:00:15,-1.2154745423251192,-0.909910290536332
4640,3306,0,19,33.10526315789474,14.000011574074074,902,0.956665167191483,879,0.9164467592592592,35,147,0.16723549488054607,2.504386054448871,0,3,0.15789473684210525,0,1,1,54.79170138888889,133.64592592592592,0.40997659307068984,35.52086805555555,98.12505787037037,-78.85422453703703,78.85422453703703,0,1,49.0,3.0,2328,1970-11-19 12:00:20,-0.27426691842677176,-0.909910290536332
6809,1812,0,28,7.321428571428571,20.04167824074074,1330,0.9717723796671165,1312,0.7500578703703704,62,215,0.1638719512195122,2.8868256501028475,0,2,0.07142857142857142,0,0,0,253.08358796296295,65.04171296296296,3.891096596842055,0.0,65.04171296296296,188.041875,188.041875,0,0,2.0,1.0,3405,1970-12-08 11:00:29,-0.7717290222613813,-0.909910290536332
