user_id,item_id,label,user_baskets_count,user_avg_basket_size,user_days_since_last_basket,item_global_count,item_global_rank_pct,item_global_count_before_target,item_global_days_since_last_purchase,item_global_count_last_30d,item_global_count_last_90d,item_global_recent_share_90d,item_global_recency_over_mean_gap,item_global_is_stale_90d,ui_count_total,ui_repeat_rate,ui_in_last_basket,ui_count_last_3,ui_count_last_5,ui_days_since_last_purchase,ui_mean_gap_days,ui_recency_over_gap,ui_gap_std_days,ui_last_gap_days,ui_days_since_last_purchase_minus_mean_gap,ui_abs_recency_minus_mean_gap,ui_count_last_30d,ui_count_last_60d,ui_cooc_last_basket_sum,ui_cooc_last_basket_max,query_id,target_ts,raw_score,shap_bias
2136,8565,1,146,8.465753424657533,5.958333333333333,133,0.5647344671988892,133,0.4888888888888889,17,56,0.42105263157894735,0.2812675928448197,0,1,0.00684931506849315,0,0,0,34.94027777777778,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0,1.0,1061,1971-12-13 10:59:00,-1.7154308775204214,-2.074993014647726
1243,2187,0,22,12.454545454545455,52.81666666666667,1756,0.9899340506768484,1666,0.05138888888888889,104,304,0.18247298919567828,0.1273445453464459,0,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,623,1971-11-16 16:30:00,-1.6011344311770808,-2.074993014647726
31,1831,0,56,12.678571428571429,33.701388888888886,2753,0.9943306722202939,2656,1.1388888888888888,142,456,0.1716867469879518,4.460009411361387,0,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,20,1971-11-22 12:47:00,-1.9808774262100077,-2.074993014647726
117,6982,0,147,25.918367346938776,2.254861111111111,191,0.7239384472983917,191,178.28194444444443,0,0,0.0,73.35327872540147,1,3,0.02040816326530612,0,0,0,232.10347222222222,162.06840277777778,1.432132780011869,148.13854166666667,310.20694444444445,70.03506944444445,70.03506944444445,0,0,8.0,3.0,68,1971-12-07 21:53:00,-4.547392595657624,-2.074993014647726
467,2806,0,454,5.431718061674009,1.0402777777777779,198,0.740483628369779,198,3.865972222222222,10,29,0.14646464646464646,1.101942167816086,0,7,0.015418502202643172,0,0,0,78.09652777777778,100.6204861111111,0.7761493786815834,161.38114017291238,61.766666666666666,-22.523958333333326,22.523958333333326,0,0,1.0,1.0,229,1971-12-13 14:47:00,-1.2421547750955264,-2.074993014647726
1051,890,1,105,5.085714285714285,11.198611111111111,274,0.8294573643410853,274,4.8909722222222225,15,31,0.11313868613138686,1.9042416172025702,0,2,0.01904761904761905,0,0,0,285.20208333333335,308.84791666666666,0.9234385856037559,0.0,308.84791666666666,-23.645833333333314,23.645833333333314,0,0,0.0,0.0,529,1971-12-13 17:48:00,-1.5411365115044202,-2.074993014647726
843,595,0,57,6.157894736842105,4.865277777777778,4555,0.9974545875274788,4429,0.07569444444444444,285,785,0.17724091216979002,0.4893088364702876,0,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,418,1971-11-21 15:40:00,-1.598994283034151,-2.074993014647726
1931,845,0,10,17.6,70.98263888888889,134,0.5713293995140576,104,1.6444444444444444,7,24,0.23076923076923078,0.3006702639566415,0,1,0.1,0,0,0,251.95277777777778,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,959,1971-07-25 10:31:00,-1.1904041776067322,-2.074993014647726
1478,3840,0,58,14.482758620689655,1.7944444444444445,208,0.7564503066065024,203,0.03680555555555556,11,25,0.12315270935960591,0.011149061640937302,0,1,0.017241379310344827,0,0,0,609.2041666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,727,1971-11-22 17:58:00,-1.9428934421073525,-2.074993014647726
248,2087,1,63,10.285714285714286,17.411805555555556,100,0.4026379729260673,100,9.889583333333333,1,6,0.06,1.4306010811024852,0,1,0.015873015873015872,0,0,1,68.0513888888889,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,135,1971-12-08 20:29:00,-1.9178370041378205,-2.074993014647726
550,3227,0,246,8.382113821138212,6.960416666666666,319,0.8671757491611709,319,5.088888888888889,22,60,0.18808777429467086,2.3556074568183782,0,9,0.036585365853658534,0,0,0,224.89236111111111,48.11380208333333,4.674175628889118,53.48610734950404,45.09930555555555,176.7785590277778,176.7785590277778,0,0,0.0,0.0,270,1971-12-13 13:09:00,-1.0535777591506241,-2.074993014647726
1543,392,0,14,7.785714285714286,16.630555555555556,1117,0.9805623047552933,1111,0.09027777777777778,47,152,0.13681368136813682,0.1435960246958434,0,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,762,1971-12-03 14:20:00,-2.188394065883656,-2.074993014647726
1206,370,0,67,7.835820895522388,14.741666666666667,325,0.8726136758070114,325,4.6506944444444445,13,61,0.18769230769230769,2.148867871432915,0,1,0.014925373134328358,0,0,0,468.73055555555555,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,605,1971-12-11 11:52:00,-2.3675734045433603,-2.074993014647726
473,2290,0,427,2.262295081967213,15.152777777777779,166,0.6702533842415828,166,1.0791666666666666,3,20,0.12048192771084337,0.2551792435947069,0,1,0.00234192037470726,0,0,0,518.9881944444444,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,233,1971-12-13 18:32:00,-2.765519774043362,-2.074993014647726
1111,4868,0,149,7.328859060402684,4.925694444444445,693,0.9607775078097882,693,9.75625,29,108,0.15584415584415584,10.138537846568306,0,5,0.03355704697986577,0,0,0,173.85208333333333,87.78281249999999,1.98047975887459,107.95356731989364,19.024305555555557,86.06927083333333,86.06927083333333,0,0,4.0,2.0,555,1971-12-10 11:21:00,-1.0723920770598772,-2.074993014647726
2027,2260,0,144,4.298611111111111,0.8784722222222222,942,0.9746615758417216,941,0.8298611111111112,63,135,0.1434643995749203,1.1240175930285807,0,1,0.006944444444444444,0,0,1,14.958333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1000,1971-12-09 16:27:00,-1.1686296662109645,-2.074993014647726
1850,436,0,236,5.898305084745763,3.9833333333333334,619,0.9532569709591577,618,1.1493055555555556,21,81,0.13106796116504854,1.007754121474127,0,4,0.01694915254237288,0,0,0,172.1888888888889,79.58703703703704,2.1635293296414364,104.27213326962739,1.726388888888889,92.60185185185186,92.60185185185186,0,0,3.0,3.0,919,1971-12-10 13:51:00,-1.2640671235177767,-2.074993014647726
914,2475,0,180,7.066666666666666,6.022916666666666,1182,0.9821821126923522,1182,2.2402777777777776,43,134,0.11336717428087986,3.807877449972915,0,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,458,1971-12-12 21:30:00,-2.8335758307420753,-2.074993014647726
2082,4366,0,287,5.7491289198606275,2.8222222222222224,314,0.8635890315862548,314,5.896527777777778,8,29,0.09235668789808917,2.7258460002055105,0,2,0.006968641114982578,0,0,0,128.86458333333334,48.91041666666667,2.6347063083017424,0.0,48.91041666666667,79.95416666666668,79.95416666666668,0,0,0.0,0.0,1033,1971-12-13 13:17:00,-2.0130879039348644,-2.074993014647726
2100,6463,1,75,6.96,7.0375,120,0.509660997338887,118,1.7958333333333334,7,32,0.2711864406779661,0.3334730391181041,0,2,0.02666666666666667,0,0,0,409.97569444444446,68.92361111111111,5.948261964735516,0.0,68.92361111111111,341.05208333333337,341.05208333333337,0,0,1.0,1.0,1045,1971-11-16 14:16:00,-1.942586622587376,-2.074993014647726
1636,343,1,29,8.620689655172415,17.58888888888889,2135,0.9921323614485711,2093,0.15694444444444444,123,356,0.17009077878643097,0.47158486249036863,0,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,804,1971-12-01 23:50:00,-1.6179209558720493,-2.074993014647726
474,3810,0,85,3.411764705882353,28.88125,146,0.611246095105866,143,9.965277777777779,7,21,0.14685314685314685,2.167344471813,0,1,0.011764705882352941,0,0,0,275.11597222222224,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,234,1971-11-18 14:50:00,-2.383150209552698,-2.074993014647726
1445,1452,0,94,10.52127659574468,14.009722222222223,1048,0.9788267962513016,1028,1.2138888888888888,47,153,0.14883268482490272,1.8155484398504451,0,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,715,1971-11-28 15:51:00,-2.7823407712176165,-2.074993014647726
1086,3628,0,178,10.47191011235955,6.05625,353,0.888464653476802,353,2.1597222222222223,22,62,0.17563739376770537,1.10730513927893,0,1,0.0056179775280898875,0,0,0,321.09791666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,545,1971-12-12 14:10:00,-2.5615613643699673,-2.074993014647726
1957,6000,0,13,3.8461538461538463,13.128472222222221,103,0.41779474719426124,102,15.205555555555556,4,10,0.09803921568627451,2.3745520609277815,0,1,0.07692307692307693,0,0,0,528.2465277777778,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,969,1971-12-08 21:23:00,-1.5737275594535978,-2.074993014647726
249,5826,0,269,3.7620817843866172,75.70902777777778,165,0.6670137683674651,77,3.0458333333333334,15,26,0.33766233766233766,0.554934777097327,0,2,0.007434944237918215,0,0,0,308.98819444444445,24.12986111111111,12.805220594583705,0.0,24.12986111111111,284.85833333333335,284.85833333333335,0,0,0.0,0.0,136,1971-04-08 15:52:00,-2.2143574176899494,-2.074993014647726
525,392,0,24,1.875,1.1333333333333333,1117,0.9805623047552933,987,0.8965277777777778,58,165,0.16717325227963525,1.4188016581527763,0,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,257,1971-09-20 14:22:00,-2.430731182831215,-2.074993014647726
85,549,1,169,3.7514792899408285,2.0277777777777777,1626,0.9884299433067222,1626,3.917361111111111,49,204,0.12546125461254612,9.050803616181456,0,2,0.011834319526627219,0,0,0,589.0493055555555,23.0375,25.569150539579187,0.0,23.0375,566.0118055555555,566.0118055555555,0,0,0.0,0.0,48,1971-12-13 17:01:00,-2.235491556322225,-2.074993014647726
92,2475,0,40,12.5,62.18819444444444,1182,0.9821821126923522,1160,0.19791666666666666,56,147,0.1267241379310345,0.33947552151512206,0,1,0.025,0,0,0,634.0430555555556,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,53,1971-11-21 17:52:00,-1.7563237361731696,-2.074993014647726
2235,5583,0,36,25.13888888888889,28.990277777777777,172,0.6824019437695245,171,2.3222222222222224,9,30,0.17543859649122806,0.5930100156577455,0,1,0.027777777777777776,0,0,0,283.82152777777776,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.0,1.0,1112,1971-12-09 18:35:00,-1.95829747241422,-2.074993014647726
468,430,0,8,10.875,291.40555555555557,1569,0.9879671410389911,992,0.09027777777777778,103,341,0.34375,0.19885126777746212,0,1,0.125,0,0,0,423.9111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,230,1971-03-30 18:07:00,-0.4044801872571863,-2.074993014647726
1443,593,0,6,11.666666666666666,3.247916666666667,1282,0.9842647228971422,412,1.0590277777777777,59,194,0.470873786407767,1.9257074170346802,0,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,714,1970-08-20 16:00:00,-2.0984925459042176,-2.074993014647726
989,633,1,20,7.8,26.280555555555555,1376,0.9858845308342011,1141,0.9833333333333333,56,175,0.15337423312883436,1.9186522847640124,0,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,498,1971-08-13 21:51:00,-2.4198359195834893,-2.074993014647726
1655,2822,1,110,11.845454545454546,2.1805555555555554,211,0.7620039338192757,210,8.225,11,36,0.17142857142857143,2.5213414147780147,0,1,0.00909090909090909,0,0,0,531.2583333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,814,1971-12-08 18:07:00,-2.5927650482826943,-2.074993014647726
1167,488,0,26,5.6923076923076925,0.04652777777777778,2548,0.9936364688186972,2492,0.03819444444444445,200,645,0.2588282504012841,0.13809482439510862,0,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,587,1971-11-24 21:12:00,-1.6056021048203717,-2.074993014647726
2032,7363,0,35,16.285714285714285,10.143055555555556,99,0.387712599791739,90,4.072222222222222,4,9,0.1,0.6300808439951715,0,1,0.02857142857142857,0,0,0,288.21180555555554,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1003,1971-10-21 19:39:00,-2.127524227828247,-2.074993014647726
2236,2393,0,14,13.857142857142858,136.98680555555555,81,0.26854101585097767,81,171.02847222222223,0,0,0.0,28.557591468780046,1,1,0.07142857142857142,0,0,0,390.87916666666666,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1113,1971-10-26 15:42:00,-4.421725564230559,-2.074993014647726
1408,233,1,66,7.242424242424242,5.177777777777778,469,0.9267615411315515,469,3.186111111111111,23,53,0.11300639658848614,2.121358183575218,0,3,0.045454545454545456,0,0,1,72.00069444444445,262.11875,0.27468731040585403,11.801388888888908,273.9201388888889,-190.11805555555554,190.11805555555554,0,0,0.0,0.0,694,1971-12-10 21:36:00,-0.4933869903981201,-2.074993014647726
546,6458,0,125,6.64,10.025,105,0.4282077982182113,100,2.7416666666666667,10,18,0.18,0.45150972577678333,0,6,0.048,0,0,0,254.9951388888889,37.19736111111111,6.8551943275545995,13.328589096641053,34.92638888888889,217.7977777777778,217.7977777777778,0,0,6.0,4.0,267,1971-10-19 12:39:00,-1.1524850447335322,-2.074993014647726
1966,3511,1,161,15.546583850931677,5.009027777777778,268,0.8232095337267152,268,2.673611111111111,9,31,0.11567164179104478,1.040054353672298,0,16,0.09937888198757763,0,0,0,28.04375,25.92699074074074,1.0816430753736899,16.80081471596028,17.176388888888887,2.1167592592592577,2.1167592592592577,1,2,0.0,0.0,972,1971-12-12 13:32:00,0.8751385176488351,-2.074993014647726
778,1416,0,149,8.677852348993289,6.365972222222222,87,0.3108874233483744,87,0.3451388888888889,10,24,0.27586206896551724,0.0422328895280588,0,1,0.006711409395973154,0,0,0,384.31458333333336,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,1.0,386,1971-12-13 20:01:00,-2.5505232410376943,-2.074993014647726
1063,4586,0,116,12.35344827586207,0.17708333333333334,161,0.6571792201781789,161,2.86875,5,14,0.08695652173913043,0.6838659773799021,0,1,0.008620689655172414,0,0,0,346.90208333333334,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,534,1971-12-06 15:40:00,-2.5209149530750463,-2.074993014647726
1314,2828,0,110,11.445454545454545,3.9875,329,0.8753904894133981,329,24.98125,4,21,0.06382978723404255,12.251064845263366,0,2,0.01818181818181818,0,0,0,435.98333333333335,54.114583333333336,8.056669874879692,0.0,54.114583333333336,381.86875000000003,381.86875000000003,0,0,0.0,0.0,651,1971-12-12 13:56:00,-2.6494759031229425,-2.074993014647726
117,2102,0,147,25.918367346938776,2.254861111111111,234,0.7904662732847391,232,0.20972222222222223,18,42,0.1810344827586207,0.06989592031028356,0,1,0.006802721088435374,0,0,0,551.2770833333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,68,1971-12-07 21:53:00,-2.503090871858665,-2.074993014647726
1737,291,1,25,24.36,52.21111111111111,806,0.9685294457942843,804,0.08611111111111111,45,136,0.1691542288557214,0.09804532890679062,0,12,0.48,1,3,5,52.21111111111111,50.329924242424234,1.037377105111976,36.37511686681002,34.924305555555556,1.881186868686875,1.881186868686875,0,1,129.0,9.0,859,1971-12-10 20:03:00,1.8835245548926511,-2.074993014647726
161,2721,0,69,12.231884057971014,0.9486111111111111,1028,0.978132592849705,995,0.1076388888888889,53,248,0.2492462311557789,0.16044540796496604,0,1,0.014492753623188406,0,0,0,420.3284722222222,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,95,1971-11-14 18:58:00,-1.9107811952804763,-2.074993014647726
2139,216,0,33,6.090909090909091,7.134722222222222,1322,0.9847275251648733,1281,0.019444444444444445,58,239,0.1865729898516784,0.036502129014690785,0,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1063,1971-11-16 14:26:00,-2.1361526539536646,-2.074993014647726
1353,2650,0,151,8.397350993377483,23.124305555555555,152,0.6297581858151104,152,7.081944444444445,6,20,0.13157894736842105,1.5564586132464038,0,3,0.019867549668874173,0,0,0,310.0027777777778,139.93958333333333,2.215261546401473,0.05833333333333712,139.99791666666667,170.06319444444446,170.06319444444446,0,0,1.0,1.0,674,1971-12-11 16:49:00,-1.8868483966587855,-2.074993014647726
1961,5751,0,482,6.838174273858921,0.0,78,0.24100428092097648,78,1.9541666666666666,1,9,0.11538461538461539,0.22522412959758017,0,1,0.002074688796680498,0,0,0,302.06805555555553,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,971,1971-12-13 15:52:00,-2.1223805896335293,-2.074993014647726
2132,8023,0,211,4.0,2.845833333333333,69,0.16556751128080527,69,161.77916666666667,0,0,0.0,30.062750939057306,1,1,0.004739336492890996,0,0,0,379.0340277777778,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1059,1971-12-10 13:22:00,-5.049787928786118,-2.074993014647726
1464,7264,0,95,4.463157894736842,12.25,52,0.03517297234756456,52,21.64027777777778,2,9,0.17307692307692307,1.7996074070690282,0,1,0.010526315789473684,0,0,0,326.8222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,721,1971-12-11 13:14:00,-2.5240135386378277,-2.074993014647726
920,3145,0,180,10.994444444444444,2.941666666666667,97,0.37672104593312505,97,7.118055555555555,5,18,0.18556701030927836,0.9977416897289273,0,6,0.03333333333333333,0,0,0,54.232638888888886,104.75680555555554,0.5177003880681313,84.49001156631064,259.125,-50.52416666666666,50.52416666666666,0,1,0.0,0.0,462,1971-12-12 18:04:00,-0.44604137506207153,-2.074993014647726
2167,3595,0,76,13.394736842105264,17.185416666666665,509,0.933819275714451,494,2.2111111111111112,31,84,0.1700404858299595,1.6250390737365237,0,1,0.013157894736842105,0,0,0,227.04513888888889,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1078,1971-11-26 18:11:00,-2.0684810317714137,-2.074993014647726
2197,1012,0,518,3.187258687258687,6.3493055555555555,1448,0.9866944348027306,1447,4.236111111111111,94,304,0.2100898410504492,8.75223292397823,0,1,0.0019305019305019305,0,0,0,232.33402777777778,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1092,1971-12-12 18:47:00,-2.552935365889245,-2.074993014647726
1811,553,0,38,10.078947368421053,56.170138888888886,1030,0.9782482934166378,1029,0.8534722222222222,60,180,0.1749271137026239,1.2436739232182734,0,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,898,1971-12-12 18:42:00,-2.5262759929280083,-2.074993014647726
928,607,0,129,9.2015503875969,5.0256944444444445,204,0.7515908827953257,204,7.323611111111111,6,19,0.09313725490196079,2.136415203260656,0,5,0.03875968992248062,0,0,0,431.0361111111111,43.55434027777778,9.896513375293473,53.53176442193486,5.088888888888889,387.4817708333333,387.4817708333333,0,0,0.0,0.0,465,1971-12-09 19:01:00,-1.7088428811223657,-2.074993014647726
1168,574,1,68,4.352941176470588,5.3909722222222225,2018,0.9915538586139072,2018,4.9215277777777775,93,475,0.23538156590683845,14.131633862409405,0,7,0.10294117647058823,0,0,1,49.138194444444444,99.10023148148149,0.49584338714311404,73.3386881184821,131.20138888888889,-49.96203703703704,49.96203703703704,0,1,3.0,3.0,588,1971-12-13 21:07:00,0.1763639713825534,-2.074993014647726
2423,184,1,15,19.866666666666667,45.954166666666666,1736,0.9897026495429828,1736,0.7784722222222222,51,216,0.12442396313364056,1.912861542414489,0,1,0.06666666666666667,0,1,1,63.75833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1210,1971-12-11 09:48:00,-0.45911816755382956,-2.074993014647726
1373,1674,0,236,8.669491525423728,2.1006944444444446,537,0.9402985074626866,536,5.941666666666666,21,69,0.1287313432835821,4.606021199776733,0,1,0.00423728813559322,0,0,0,284.86597222222224,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6.0,1.0,684,1971-12-08 13:56:00,-2.7401190008851355,-2.074993014647726
1257,191,0,77,2.311688311688312,12.053472222222222,14239,0.9997685988661345,13964,0.04375,529,2011,0.14401317674018907,0.8827497448860343,0,6,0.07792207792207792,0,0,0,94.90486111111112,82.61944444444444,1.1486988535117508,94.00920468132264,27.023611111111112,12.285416666666677,12.285416666666677,0,0,5.0,4.0,632,1971-11-26 14:17:00,0.8016477532886671,-2.074993014647726
2419,3911,1,56,6.696428571428571,4.065277777777778,305,0.8556056924678931,295,0.06597222222222222,18,72,0.2440677966101695,0.028868673372320144,0,1,0.017857142857142856,0,0,1,87.02986111111112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1208,1971-11-28 15:31:00,-1.27845660033325,-2.074993014647726
1369,7,1,73,4.589041095890411,15.900694444444444,3098,0.9952562767557561,3052,0.05138888888888889,118,488,0.1598951507208388,0.22617950849399318,0,1,0.0136986301369863,0,0,0,423.9145833333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,681,1971-11-26 15:47:00,-1.4015499384712724,-2.074993014647726
2363,4197,1,29,18.0,40.81458333333333,137,0.5797755409001504,135,13.839583333333334,9,23,0.17037037037037037,2.823090646107346,0,2,0.06896551724137931,0,0,0,165.85694444444445,170.1298611111111,0.9748843816202494,0.0,170.1298611111111,-4.272916666666646,4.272916666666646,0,0,6.0,2.0,1180,1971-11-29 12:35:00,-0.9027615764357124,-2.074993014647726
1339,1597,0,35,3.742857142857143,0.0006944444444444445,733,0.9641328242508388,721,1.9951388888888888,20,63,0.08737864077669903,2.1040493329663223,0,1,0.02857142857142857,0,0,0,241.58194444444445,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,665,1971-11-26 11:19:00,-1.7671611696512795,-2.074993014647726
1051,6625,0,105,5.085714285714285,11.198611111111111,94,0.35392803424736785,94,157.05,0,0,0.0,29.32583075761031,1,1,0.009523809523809525,0,0,0,252.05416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,529,1971-12-13 17:48:00,-4.97900094891579,-2.074993014647726
645,1329,0,214,8.271028037383177,15.04513888888889,2347,0.9931736665509661,2341,0.8166666666666667,91,294,0.12558735583084152,2.7407963305511744,0,2,0.009345794392523364,0,0,0,231.00625,417.59166666666664,0.5531869250264413,0.0,417.59166666666664,-186.58541666666665,186.58541666666665,0,0,0.0,0.0,311,1971-12-08 12:25:00,-1.553534093348489,-2.074993014647726
1157,681,0,106,2.688679245283019,0.3798611111111111,522,0.9372902927224344,519,4.188888888888889,20,57,0.10982658959537572,3.1453228134353903,0,1,0.009433962264150943,0,0,0,406.3465277777778,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,581,1971-11-30 18:20:00,-2.3983788330518,-2.074993014647726
1527,110,1,130,4.946153846153846,7.914583333333334,2500,0.9935207682517644,2482,0.013888888888888888,99,268,0.10797743755036261,0.04881293531718885,0,12,0.09230769230769231,0,0,0,115.05208333333333,46.25902777777778,2.487127137345563,59.089435697699216,112.59791666666666,68.79305555555555,68.79305555555555,0,0,5.0,2.0,751,1971-12-09 11:23:00,0.5860807778905959,-2.074993014647726
