user_id,item_id,label,user_baskets_count,user_avg_basket_size,user_days_since_last_basket,item_global_count,item_global_rank_pct,ui_count_total,ui_repeat_rate,ui_in_last_basket,ui_count_last_3,ui_count_last_5,ui_days_since_last_purchase,ui_mean_gap_days,ui_recency_over_gap,ui_gap_std_days,ui_last_gap_days,ui_days_since_last_purchase_minus_mean_gap,ui_abs_recency_minus_mean_gap,ui_count_last_30d,ui_count_last_60d,ui_cooc_last_basket_sum,ui_cooc_last_basket_max,ui_gap_cv_days,ui_days_since_last_purchase_over_last_gap,ui_is_overdue_last_gap,ui_count_share_last_60d,ui_cooc_last_basket_mean,query_id,target_ts,raw_score,shap_bias
8697,1474,0,4,7.75,7.0,1198,0.999414734069793,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4326,2001-02-18,-0.9856689515185647,-0.7482175397177695
8089,270,1,4,13.25,10.0,232,0.9781988440997879,1,0.25,0,1,1,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2.0,1.0,0.0,0.0,0,1.0,0.25,4034,2001-02-14,0.4506770969299868,-0.7482175397177695
5266,2041,0,11,10.363636363636363,7.0,74,0.8892384227083181,1,0.09090909090909091,0,0,1,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0,1.0,0.0,2603,2001-02-28,-0.15954631308912837,-0.7482175397177695
9456,1171,0,5,4.6,9.0,818,0.9984636769332065,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4696,2001-02-22,-0.9784491998744587,-0.7482175397177695
7004,230,0,11,3.090909090909091,9.0,18,0.6031165410783526,1,0.09090909090909091,0,0,0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3474,2001-01-31,-0.8717391862201156,-0.7482175397177695
4552,174,0,4,5.5,6.0,589,0.9959031384885507,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2248,2001-02-03,-0.9833892546357881,-0.7482175397177695
7776,14,1,6,11.0,14.0,5095,1.0,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3878,2001-02-19,0.6930855282231234,-0.7482175397177695
7121,4338,1,6,13.166666666666666,17.0,13,0.4977686736410857,1,0.16666666666666666,0,0,1,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,1.0,0.0,0.0,0,0.0,0.25,3537,2001-02-17,-0.7150160858729502,-0.7482175397177695
1895,417,1,4,5.75,21.0,519,0.9943668154217573,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,934,2001-02-17,-1.363867230512329,-0.7482175397177695
378,1894,0,4,5.5,36.0,540,0.995098397834516,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,190,2001-02-26,-1.0139667677960693,-0.7482175397177695
1884,6170,1,23,11.73913043478261,5.0,26,0.6933206525715122,1,0.043478260869565216,0,0,0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0,1.0,0.0,0.0,0,1.0,0.2222222222222222,929,2001-02-27,-0.8106247632686648,-0.7482175397177695
11026,932,0,2,5.0,33.0,490,0.9941473406979296,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5506,2001-02-24,-1.4284821137530574,-0.7482175397177695
7980,269,0,5,11.0,22.0,515,0.9942936571804813,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3978,2001-02-25,-1.5280968696634456,-0.7482175397177695
6042,53,1,10,7.3,9.0,724,0.9979515692442754,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2975,2001-02-06,-0.9666769317996091,-0.7482175397177695
3805,32,0,6,3.6666666666666665,11.0,878,0.9986831516570341,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1885,2001-02-03,-0.9931033807315706,-0.7482175397177695
13037,651,0,4,1.5,9.0,544,0.9953178725583437,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,6513,2001-02-22,-0.9953077792541499,-0.7482175397177695
2763,5281,0,8,6.5,15.0,24,0.6753237252176458,1,0.125,0,1,1,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0,1.0,0.0,1370,2001-02-14,-0.348428767311934,-0.7482175397177695
12574,1829,0,3,10.0,13.0,672,0.9970005121076889,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,6270,2001-01-24,-1.0729935814245422,-0.7482175397177695
6239,84,0,2,7.5,39.0,1021,0.998829468139586,0,0.0,0,0,0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3067,2001-02-19,0.09588679279371949,-0.7482175397177695
269,5150,1,21,7.142857142857143,5.0,61,0.8617309239885873,7,0.3333333333333333,0,1,1,6.0,16.666666666666668,0.36,6.128258770283412,29.0,-10.666666666666668,10.666666666666668,1,3,0.0,0.0,0.3676955262170047,0.20689655172413793,0,0.42857142857142855,0.0,132,2001-02-19,2.296525511623238,-0.7482175397177695
12272,2936,0,4,5.25,2.0,823,0.9985368351744824,1,0.25,0,0,1,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0,1.0,0.0,6125,2001-02-11,1.0106315323279098,-0.7482175397177695
